sucursal,modelo,talla,fecha,hora,cantidad,precio_unitario,descuento_pct,metodo_pago,tipo_cliente,vendedor
CDMX_Huipulco,RL15,25,2025-07-06,23:23:46,3,826,30,tarjeta_credito,vip,Eugenio
CDMX_Huipulco,Caimán,25,2025-11-06,04:54:43,1,1179,0,efectivo,nuevo,Andrea
EdoMex_Nezahualcoyotl,RL15,23,2026-03-20,09:59:05,3,984,0,transferencia,vip,Rubén
CDMX_Plaza_Ermita,Panam Alfa,25,2026-01-15,08:45:24,1,1631,0,tarjeta_credito,vip,Reynaldo
EdoMex_Chalco,Ultra,26,2022-03-11,13:41:40,4,1657,0,efectivo,vip,Bernardo
Quintana_Roo_Playa_del_Carmen,Perestroika,26,2022-10-20,06:38:13,1,1667,0,transferencia,recurrente,Abril
CDMX_5_de_Mayo,084,19,2024-08-30,02:44:04,1,1163,30,efectivo,nuevo,José Eduardo
CDMX_Metrobus_Durango,Barracuda,18,2024-04-14,04:44:34,3,1113,0,efectivo,nuevo,Luisa
CDMX_Regina,Vaivén,17,2026-01-15,18:24:35,3,1058,0,tarjeta_debito,recurrente,Noemí
EdoMex_Toluca,Gran Prix,25,2024-10-09,18:38:27,5,1014,0,transferencia,nuevo,Helena
EdoMex_Texcoco,084 Campeón,17,2022-06-08,03:15:35,1,1092,0,tarjeta_debito,nuevo,Rafaél
EdoMex_Plaza_Aragon,Urbano,17,2021-06-06,06:58:10,3,1298,5,tarjeta_credito,recurrente,Karla
CDMX_20_de_Noviembre,Flip,25,2022-09-02,21:03:25,3,861,0,tarjeta_debito,nuevo,Úrsula
CDMX_Condesa,Ultra,26,2022-06-04,09:29:41,1,1405,30,efectivo,nuevo,Hugo
CDMX_Zona_Rosa,Flip,18,2024-07-27,16:12:42,1,883,5,efectivo,recurrente,Mayte
Morelos_Cuernavaca,Urbano,29,2023-08-16,11:19:56,9,977,0,mercado_pago,nuevo,Carlos
Michoacan_Morelia_Centro,RL15,27,2024-06-30,19:13:23,2,884,20,mercado_pago,nuevo,Pablo
CDMX_Pino_Suarez,084,26,2024-11-27,05:18:03,6,946,0,efectivo,vip,Fabiola
EdoMex_Americas_Ecatepec,Ultra,23,2022-11-27,16:02:59,5,1185,5,tarjeta_credito,nuevo,Emilia
Puebla_Centro,Urbano,17,2024-05-11,15:02:44,2,795,0,efectivo,recurrente,Georgina
Michoacan_Morelia_Centro,Perestroika,24,2025-08-15,03:42:50,6,1577,30,transferencia,nuevo,Salvador
CDMX_Madero,Panam Alfa,22,2023-09-11,17:38:17,2,1508,0,efectivo,nuevo,Elisa
EdoMex_Sendero_Ixtapaluca,Vital,23,2025-10-11,05:08:18,3,1366,10,efectivo,recurrente,Maximiliano
CDMX_Tacubaya,084 Campeón,26,2023-12-11,23:12:40,9,1082,20,efectivo,nuevo,Sara
CDMX_5_de_Mayo,SuperFaro,27,2022-02-01,21:40:23,3,1587,0,efectivo,nuevo,Vicente
Puebla_Centro,084 Clásico,27,2024-10-21,18:43:34,3,956,0,efectivo,recurrente,Zeferino
CDMX_Condesa,Vaivén,23,2022-02-11,20:09:23,4,715,15,tarjeta_credito,nuevo,Sandra
CDMX_Satelite,Perestroika,18,2022-01-09,16:51:46,2,1515,20,efectivo,nuevo,Elias
CDMX_Satelite,Flip,25,2023-05-23,13:13:24,4,754,10,tarjeta_debito,recurrente,Esteban
CDMX_La_Villa,084,17,2022-10-02,18:30:49,3,1138,30,tarjeta_credito,nuevo,Miriam
Michoacan_Morelia_Centro,084 Clásico,22,2021-11-02,03:42:01,3,969,0,tarjeta_credito,nuevo,Enrique
CDMX_Polanco,RL15,20,2023-10-12,21:22:19,4,889,0,efectivo,vip,María Luisa
CDMX_San_Jacinto,Caimán,27,2025-07-17,00:23:09,3,1443,0,tarjeta_credito,vip,Agustín
EdoMex_Patio_Valle_De_Chalco,Panam Alfa,16,2024-12-15,01:17:49,5,1597,0,efectivo,nuevo,Zoé
CDMX_Metrobus_Durango,RL15,22,2025-09-04,04:53:33,1,737,0,efectivo,nuevo,Héctor
EdoMex_Atlacomulco,Panam Alfa,19,2025-06-06,00:31:36,3,1911,10,transferencia,nuevo,Itzel
CDMX_San_Cosme,Panam Alfa,17,2025-09-23,20:49:36,5,1639,0,efectivo,vip,Zoé
CDMX_5_de_Mayo,Vital,25,2025-11-16,22:06:17,1,1301,0,efectivo,nuevo,Gerónimo
CDMX_Madero,Gran Prix,25,2024-10-18,12:55:48,1,1370,0,efectivo,recurrente,Aldo
CDMX_Metrobus_Chilpancingo,084 Campeón,23,2022-12-19,15:56:02,9,816,0,efectivo,nuevo,Adalberto
Puebla_Centro,Vital,26,2024-12-18,03:30:39,2,897,0,tarjeta_debito,nuevo,Luz
Puebla_Centro,RL15,26,2024-04-13,20:22:19,1,819,0,efectivo,recurrente,Óscar
CDMX_Polanco,Ultra,26,2025-11-03,13:37:42,4,1521,0,efectivo,nuevo,Patricia
CDMX_Rep_del_Salvador,Vaivén,22,2021-09-16,09:04:40,1,1005,0,tarjeta_debito,nuevo,Paola
CDMX_La_Villa,084,15,2025-03-01,16:42:27,4,1297,20,efectivo,nuevo,Jonás
EdoMex_Toluca,Vaivén,25,2025-10-20,06:59:59,3,1297,5,efectivo,recurrente,Mauricio
EdoMex_Atlacomulco,SuperFaro,25,2022-11-01,21:52:41,4,1748,0,tarjeta_credito,recurrente,Eduardo
EdoMex_Plaza_Aragon,Gran Prix,16,2024-06-21,04:05:17,1,1183,0,efectivo,recurrente,Gustavo
CDMX_Tacubaya,084 Clásico,30,2025-09-19,17:52:42,3,881,10,mercado_pago,nuevo,Ángela
CDMX_Rep_del_Salvador,Flip,25,2021-10-12,22:39:20,2,767,0,tarjeta_debito,recurrente,Dulce
CDMX_Centro,Vaivén,23,2025-07-25,06:31:51,4,952,20,efectivo,vip,Caridad
EdoMex_Zumpango,Caimán,22,2022-10-19,10:59:34,4,1372,15,tarjeta_credito,nuevo,Bianca
Michoacan_Uruapan,Vital,24,2022-04-24,14:05:21,2,1295,5,efectivo,recurrente,Amelia
CDMX_Polanco,Ultra,23,2023-06-22,18:37:54,1,1503,10,tarjeta_credito,recurrente,Margarita
CDMX_Madero,Flip,16,2022-05-08,23:28:05,1,1294,10,efectivo,recurrente,Santiago
CDMX_Condesa,Flip,24,2023-11-23,07:06:53,2,857,0,efectivo,vip,Ilse
CDMX_Metrobus_Chilpancingo,RL15,25,2023-11-05,19:05:29,2,1306,0,efectivo,nuevo,Raúl
EdoMex_Sendero_Ixtapaluca,084 Clásico,19,2023-02-28,18:08:07,1,1168,10,mercado_pago,recurrente,Abelardo
EdoMex_Atlacomulco,Vital,23,2026-03-10,02:42:59,4,917,0,efectivo,nuevo,Celia
CDMX_Del_Valle,Caimán,14,2023-03-14,10:01:04,2,1691,0,efectivo,nuevo,Vicente
EdoMex_Atlacomulco,Panam Alfa,15,2025-09-25,11:24:57,5,1981,30,tarjeta_debito,recurrente,Arturo
Michoacan_Uruapan,084 Clásico,27,2025-04-15,10:49:04,1,1062,0,tarjeta_credito,recurrente,Rebeca
EdoMex_Toluca,084 Diamante,26,2025-07-02,18:34:23,1,2027,0,tarjeta_credito,nuevo,Claudio
Nuevo_Leon_Monterrey,Vital,18,2024-05-17,00:59:14,1,913,15,efectivo,nuevo,Adalberto
CDMX_5_de_Mayo,Vaivén,24,2025-04-07,01:15:36,2,704,0,efectivo,recurrente,Alicia
EdoMex_Sendero_Toluca,SuperFaro,26,2023-11-20,17:25:25,1,1519,20,transferencia,nuevo,Angélica
EdoMex_Nicolas_Romero,Ultra,27,2022-04-05,17:31:06,4,1220,0,mercado_pago,vip,Abraham
Nuevo_Leon_Monterrey,RL15,29,2024-04-28,07:55:36,6,1306,0,tarjeta_credito,nuevo,José Manuél
CDMX_Plaza_Ermita,Vaivén,27,2024-10-07,23:09:24,6,984,0,tarjeta_credito,vip,Angélica
EdoMex_Zumpango,Vaivén,23,2021-06-04,07:42:54,1,1003,5,tarjeta_credito,nuevo,Felipe
CDMX_Del_Valle,Urbano,25,2025-01-05,05:50:51,3,1171,0,tarjeta_credito,recurrente,Irma
EdoMex_Toluca_Grand_Plaza,Barracuda,19,2023-01-11,12:46:04,3,1104,30,efectivo,recurrente,Enrique
EdoMex_Toluca_Grand_Plaza,084 Clásico,24,2025-11-06,15:05:09,1,812,0,tarjeta_debito,recurrente,Laura
Puebla_Tehuacan,RL15,23,2022-08-28,08:17:06,1,1280,15,efectivo,nuevo,Dalia
CDMX_Metrobus_Chilpancingo,084,28,2022-05-27,13:09:49,2,1263,0,efectivo,nuevo,Inés
EdoMex_Chalco,084 Diamante,17,2021-05-29,06:04:03,2,1898,0,efectivo,recurrente,Jacinto
CDMX_Plaza_Ermita,084,15,2023-06-23,22:11:10,1,952,30,tarjeta_debito,recurrente,Mauricio
Hidalgo_Pachuca,084 Campeón,24,2025-05-09,04:37:28,4,783,0,efectivo,nuevo,Citlali
Michoacan_Morelia_Centro,Ultra,18,2024-07-13,17:19:25,4,1529,15,tarjeta_credito,nuevo,Timoteo
EdoMex_Chalco,Ultra,25,2024-06-13,05:33:22,1,1202,0,efectivo,recurrente,Elisa
Michoacan_Morelia_Centro,Ultra,15,2022-11-24,19:15:52,3,1163,0,transferencia,recurrente,Magdalena
CDMX_Pino_Suarez,Urbano,19,2023-08-23,00:47:50,9,957,20,efectivo,nuevo,Flavio
EdoMex_Patio_Valle_De_Chalco,Barracuda,22,2025-01-29,09:05:26,1,1304,0,tarjeta_credito,nuevo,Úrsula
Michoacan_Morelia_Centro,Barracuda,27,2025-01-31,19:35:50,2,865,0,efectivo,recurrente,Javier
CDMX_Regina,Caimán,25,2022-07-16,08:34:42,6,1221,10,mercado_pago,vip,Angélica
Puebla_Tehuacan,084 Clásico,24,2025-01-15,01:12:05,3,1316,0,efectivo,nuevo,Abraham
CDMX_20_de_Noviembre,Urbano,16,2024-05-27,21:25:11,1,1037,0,tarjeta_debito,recurrente,Leonardo
CDMX_Tacubaya,084 Campeón,19,2022-04-16,14:36:55,1,902,0,efectivo,recurrente,Juan
Puebla_Tehuacan,084 Diamante,25,2023-10-09,22:27:12,2,2105,0,efectivo,recurrente,Aurelio
CDMX_Metrobus_Durango,084 Campeón,16,2022-06-27,02:42:53,2,1192,0,transferencia,recurrente,Citlali
CDMX_Metrobus_Durango,SuperFaro,15,2024-12-05,22:58:49,1,1638,0,tarjeta_debito,nuevo,Alma
Chihuahua_Sendero,084,26,2021-08-13,23:32:30,4,1010,15,tarjeta_credito,nuevo,Javier
CDMX_Metrobus_Chilpancingo,084 Clásico,18,2023-01-16,00:42:00,1,822,0,transferencia,recurrente,Hermelinda
Nuevo_Leon_Monterrey,Barracuda,24,2023-08-11,14:14:35,1,1196,0,tarjeta_credito,recurrente,Genaro
CDMX_5_de_Mayo,Caimán,25,2024-12-06,01:55:47,4,1622,5,tarjeta_debito,nuevo,Irene
CDMX_Metrobus_Durango,Caimán,17,2026-01-10,22:58:52,1,1173,0,tarjeta_debito,vip,Isabela
Hidalgo_Pachuca,084 Campeón,25,2022-06-07,16:57:14,4,1211,0,tarjeta_debito,nuevo,Alejandra
CDMX_Polanco,RL15,18,2024-10-01,03:42:16,1,1291,0,efectivo,recurrente,Jaqueline
EdoMex_Nicolas_Romero,084 Diamante,25,2024-08-27,21:26:00,6,1549,0,tarjeta_credito,nuevo,Guillermo
EdoMex_Zumpango,Flip,18,2022-04-13,17:03:22,5,752,10,tarjeta_debito,nuevo,Flavio
EdoMex_Texcoco,Vaivén,28,2021-07-12,12:00:35,3,1116,20,efectivo,nuevo,Gilberto
EdoMex_Tenayuca,Vaivén,25,2022-09-03,00:50:18,6,879,15,tarjeta_credito,recurrente,Ana María
CDMX_Polanco,084,18,2025-08-08,05:33:31,3,1072,0,tarjeta_debito,recurrente,Alberto
EdoMex_Nezahualcoyotl,Perestroika,27,2023-05-12,13:52:23,1,1382,20,tarjeta_debito,vip,Camilo
EdoMex_Chimalhuacan,Caimán,24,2024-04-04,18:40:07,6,1389,20,tarjeta_debito,vip,Elisa
EdoMex_Patio_Valle_De_Chalco,Vital,24,2021-06-01,17:27:51,4,731,5,efectivo,vip,Elvia
CDMX_Del_Valle,Flip,28,2025-06-07,16:34:24,1,1056,10,efectivo,nuevo,Santiago
EdoMex_Americas_Ecatepec,Barracuda,27,2023-10-01,14:53:12,1,888,15,tarjeta_debito,nuevo,Indira
CDMX_Huipulco,Panam Alfa,26,2022-01-19,10:59:59,5,1636,5,efectivo,nuevo,Elisa
EdoMex_Tepeyac,RL15,26,2023-06-16,12:09:51,1,1187,0,tarjeta_credito,nuevo,Rebeca
CDMX_San_Cosme,Ultra,16,2022-08-24,13:41:32,3,1327,0,mercado_pago,nuevo,Karina
EdoMex_Chimalhuacan,Caimán,27,2022-12-09,08:05:46,2,1366,0,tarjeta_credito,recurrente,Pablo
Nuevo_Leon_Monterrey,084 Diamante,27,2023-09-28,06:01:04,4,1503,10,efectivo,recurrente,Gabino
Michoacan_Morelia_Centro,Ultra,25,2023-08-04,13:03:44,9,1202,15,efectivo,nuevo,Oswaldo
CDMX_Zona_Rosa,SuperFaro,22,2024-12-31,03:11:45,7,1696,20,tarjeta_credito,nuevo,Leonardo
EdoMex_Atlacomulco,Vaivén,14,2025-05-19,02:47:49,4,846,20,efectivo,nuevo,Felix
CDMX_5_de_Mayo,Panam Alfa,13,2025-08-15,11:31:13,1,2048,0,tarjeta_debito,recurrente,Paulina
CDMX_Polanco,Urbano,25,2022-11-21,17:09:43,2,1320,30,tarjeta_debito,nuevo,José María
CDMX_Universidad,Ultra,18,2022-08-12,20:36:31,6,1667,0,tarjeta_debito,recurrente,Maximiliano
CDMX_Condesa,Vital,26,2022-05-17,01:01:28,2,804,0,mercado_pago,nuevo,Guillermo
Quintana_Roo_Playa_del_Carmen,084,28,2024-10-05,12:37:42,3,1021,0,efectivo,recurrente,Augusto
CDMX_Metrobus_Chilpancingo,Perestroika,26,2023-09-05,15:23:25,4,1268,20,tarjeta_debito,vip,Juan Carlos
CDMX_Satelite,084,26,2022-08-05,00:55:48,7,1147,0,efectivo,recurrente,Elena
EdoMex_Plaza_Aragon,Gran Prix,22,2021-07-01,15:42:43,4,1269,0,tarjeta_debito,recurrente,Raquel
CDMX_Zona_Rosa,Vital,18,2023-01-18,01:17:05,2,1253,0,transferencia,nuevo,Espartaco
CDMX_Centro,Barracuda,21,2021-10-13,02:17:39,2,994,5,efectivo,nuevo,Caridad
EdoMex_Zumpango,Flip,25,2024-10-24,05:03:59,5,829,20,tarjeta_credito,nuevo,Linda
CDMX_Insurgentes,Ultra,16,2023-12-15,21:03:09,2,1669,10,tarjeta_credito,nuevo,Sandra
CDMX_5_de_Mayo,Panam Alfa,24,2023-04-26,19:17:00,1,1679,0,tarjeta_debito,recurrente,Martín
Puebla_Tehuacan,Vital,19,2024-03-17,06:01:28,1,927,5,tarjeta_debito,vip,Elena
CDMX_Huipulco,084,23,2025-06-04,14:10:25,2,932,15,tarjeta_debito,recurrente,Cornelio
CDMX_Mixcoac,Panam Alfa,16,2025-09-07,20:58:45,6,2176,30,tarjeta_credito,recurrente,Elena
EdoMex_Sendero_Toluca,Ultra,24,2021-10-15,06:29:58,2,1345,10,tarjeta_debito,nuevo,Uriel
Puebla_Tehuacan,Flip,24,2022-04-14,17:04:44,3,1052,15,tarjeta_credito,recurrente,René
CDMX_San_Cosme,Barracuda,27,2024-06-10,08:59:22,2,721,20,tarjeta_credito,nuevo,Rolando
EdoMex_Toluca,084,24,2024-05-02,09:04:17,1,1317,10,tarjeta_debito,nuevo,Diana
CDMX_La_Villa,Barracuda,22,2023-06-14,02:06:11,5,856,20,tarjeta_debito,recurrente,Adela
Morelos_Cuernavaca,084,26,2021-10-02,12:50:56,1,749,10,efectivo,recurrente,José Emilio
EdoMex_Plaza_Aragon,Vital,25,2021-09-11,19:42:05,5,979,5,efectivo,nuevo,Abel
CDMX_Mixcoac,RL15,24,2021-10-16,17:55:43,3,1154,10,efectivo,nuevo,Verónica
CDMX_Condesa,084 Clásico,16,2024-02-01,01:58:27,1,1265,0,efectivo,nuevo,Manuel
CDMX_Condesa,084,27,2023-10-11,05:33:43,3,899,15,tarjeta_credito,recurrente,Graciela
EdoMex_Toluca,Vaivén,22,2023-09-25,04:58:56,1,1107,0,efectivo,recurrente,Paola
CDMX_San_Jacinto,SuperFaro,25,2022-03-16,20:07:25,1,1684,5,transferencia,recurrente,Eloisa
CDMX_Polanco,Barracuda,23,2022-12-03,01:27:23,1,946,0,mercado_pago,nuevo,Patricio
CDMX_Plaza_Ermita,Barracuda,26,2025-07-12,03:45:07,1,732,0,efectivo,recurrente,Asunción
EdoMex_Americas_Ecatepec,Barracuda,19,2024-03-11,08:40:13,3,1038,5,efectivo,recurrente,Uriel
CDMX_Rep_del_Salvador,084 Diamante,27,2022-04-19,06:57:48,7,1846,5,tarjeta_debito,recurrente,Evelio
EdoMex_Atlacomulco,084,24,2021-06-19,05:28:05,4,1210,30,transferencia,nuevo,María José
CDMX_20_de_Noviembre,Ultra,13,2022-06-16,15:15:44,2,1563,0,efectivo,recurrente,Alma
EdoMex_Zumpango,Vital,28,2024-06-01,00:44:17,4,1335,5,tarjeta_credito,nuevo,Ariadna
CDMX_Condesa,Vaivén,24,2025-11-05,21:36:01,1,784,5,tarjeta_debito,vip,Pamela
EdoMex_Atlacomulco,Panam Alfa,24,2024-07-05,06:42:57,9,1731,0,efectivo,vip,Nicolás
EdoMex_Toluca_Grand_Plaza,Panam Alfa,25,2023-09-12,02:52:57,1,1901,0,mercado_pago,recurrente,Luis Miguel
EdoMex_Tepeyac,084 Clásico,27,2026-04-27,05:22:55,1,801,15,efectivo,nuevo,Carlota
EdoMex_Texcoco,Panam Alfa,29,2022-02-02,19:12:52,3,1527,0,efectivo,recurrente,Fidel
CDMX_San_Jacinto,Vaivén,25,2022-06-17,04:29:01,1,1067,0,tarjeta_debito,recurrente,Ruby
CDMX_Condesa,RL15,22,2022-05-16,17:03:27,1,1186,0,efectivo,vip,Benito
CDMX_Metrobus_Chilpancingo,Gran Prix,22,2026-05-04,03:58:43,2,920,0,transferencia,recurrente,Trinidad
EdoMex_Sendero_Toluca,084 Campeón,27,2022-12-20,10:32:43,4,1066,0,efectivo,nuevo,Juan Carlos
CDMX_Madero,084 Diamante,26,2025-02-20,17:47:32,1,1549,0,tarjeta_debito,recurrente,Federico
EdoMex_Sendero_Ixtapaluca,Urbano,24,2021-12-26,10:12:52,9,931,15,tarjeta_debito,nuevo,María del Carmen
CDMX_Rep_del_Salvador,084 Campeón,18,2024-04-07,03:06:45,2,1361,0,efectivo,recurrente,Tomás
CDMX_San_Jacinto,Flip,22,2025-05-20,01:35:27,2,1085,0,efectivo,nuevo,Lorenzo
EdoMex_Atlacomulco,Ultra,27,2025-11-20,11:43:17,1,1165,20,tarjeta_credito,nuevo,Iván
CDMX_Universidad,Barracuda,16,2021-09-20,21:34:47,4,1160,30,mercado_pago,recurrente,Gonzalo
CDMX_Pino_Suarez,Panam Alfa,17,2022-12-24,09:28:36,7,1792,5,tarjeta_credito,vip,Diana
EdoMex_Nicolas_Romero,Panam Alfa,27,2026-01-12,02:43:11,5,1584,10,tarjeta_credito,recurrente,Patricio
EdoMex_Plaza_Aragon,084 Clásico,20,2026-02-11,17:12:59,2,1085,0,efectivo,nuevo,Anabel
EdoMex_Chalco,Vital,27,2024-06-17,22:37:17,1,821,30,efectivo,recurrente,Estela
CDMX_20_de_Noviembre,Urbano,24,2022-05-07,14:55:22,1,806,0,tarjeta_credito,vip,Elvira
EdoMex_Chimalhuacan,Caimán,26,2021-12-04,03:29:54,4,1538,5,efectivo,nuevo,Ilse
CDMX_Rep_del_Salvador,SuperFaro,24,2024-11-29,14:00:05,3,1928,0,efectivo,recurrente,Linda
CDMX_Satelite,Vaivén,28,2025-08-20,06:00:52,3,1363,5,tarjeta_debito,nuevo,Alonso
CDMX_San_Jacinto,084 Clásico,24,2022-10-08,10:22:20,2,1339,0,efectivo,nuevo,Ofelia
CDMX_Tacubaya,084 Diamante,25,2023-09-06,12:47:28,1,2141,20,tarjeta_credito,nuevo,Gregorio
EdoMex_Patio_Valle_De_Chalco,RL15,29,2023-10-24,17:07:50,3,1189,10,efectivo,nuevo,Bernabé
EdoMex_Tepeyac,Panam Alfa,17,2026-03-01,19:50:16,2,1997,0,tarjeta_debito,recurrente,Cornelio
EdoMex_Atlacomulco,084 Clásico,23,2022-12-19,16:26:57,4,1087,20,tarjeta_credito,recurrente,Clara
CDMX_Universidad,Gran Prix,24,2025-07-23,18:35:35,4,1209,0,efectivo,recurrente,Luisa
CDMX_Tacubaya,Barracuda,20,2025-09-19,03:12:16,1,741,0,mercado_pago,nuevo,Eduardo
CDMX_Centro,Flip,23,2022-10-04,00:43:11,3,951,30,tarjeta_credito,recurrente,Emilia
CDMX_Del_Valle,Panam Alfa,23,2025-09-06,01:20:04,3,1574,0,efectivo,nuevo,Carlota
CDMX_Metrobus_Durango,RL15,28,2026-02-18,09:43:17,6,913,0,mercado_pago,recurrente,Catalina
Hidalgo_Tula,Ultra,19,2024-10-04,04:15:05,1,1667,0,transferencia,recurrente,Paola
EdoMex_Tepeyac,Flip,27,2023-08-29,06:51:39,3,1049,0,mercado_pago,nuevo,Luis
CDMX_Del_Valle,084 Diamante,17,2022-11-30,15:46:06,1,1781,0,transferencia,recurrente,Abelardo
EdoMex_Toluca_Grand_Plaza,Vaivén,26,2022-09-16,21:28:45,2,1102,0,efectivo,nuevo,Micaela
CDMX_San_Cosme,Vital,26,2023-03-15,11:42:27,2,1077,0,transferencia,recurrente,Noelia
CDMX_San_Jacinto,Ultra,25,2021-06-04,07:32:05,4,1453,0,mercado_pago,vip,Karla
CDMX_Regina,SuperFaro,26,2025-03-22,18:55:42,2,1874,10,efectivo,recurrente,Josefina
EdoMex_Chalco,SuperFaro,24,2025-10-25,03:04:58,1,1766,20,efectivo,nuevo,Rafaél
CDMX_Madero,Caimán,18,2023-12-06,10:41:20,4,1385,30,efectivo,nuevo,Mario
CDMX_Insurgentes,084 Diamante,16,2023-11-14,13:15:53,1,1916,0,efectivo,vip,René
CDMX_Centro,Panam Alfa,23,2026-01-17,06:08:37,3,1928,5,efectivo,vip,Genaro
Chihuahua_Sendero,084 Diamante,19,2022-10-21,09:36:21,3,2188,0,transferencia,recurrente,Mateo
CDMX_Rep_del_Salvador,Perestroika,26,2021-09-26,11:53:56,4,1604,0,tarjeta_debito,nuevo,Luz
CDMX_Insurgentes,Flip,26,2023-05-17,21:31:01,1,1328,15,tarjeta_debito,nuevo,Serafín
CDMX_Metrobus_Chilpancingo,Ultra,25,2021-09-06,05:35:56,3,1174,0,tarjeta_debito,nuevo,Silvia
CDMX_Insurgentes,Gran Prix,24,2022-08-11,00:51:59,4,890,0,tarjeta_credito,nuevo,Rodrigo
CDMX_Rep_del_Salvador,SuperFaro,25,2022-06-24,21:51:10,4,2184,0,efectivo,nuevo,Reynaldo
EdoMex_Americas_Ecatepec,SuperFaro,27,2021-10-14,20:23:40,3,1974,0,efectivo,recurrente,Socorro
CDMX_Zona_Rosa,Barracuda,26,2023-06-20,10:10:28,3,753,15,efectivo,nuevo,Luis Miguel
CDMX_Huipulco,Panam Alfa,17,2025-11-23,17:04:26,1,1963,20,tarjeta_credito,vip,Gabriel
CDMX_Pino_Suarez,Panam Alfa,25,2021-05-12,03:10:32,3,1697,15,tarjeta_debito,recurrente,Susana
EdoMex_Sendero_Toluca,084 Campeón,24,2024-04-21,07:25:26,5,976,5,efectivo,vip,Salma
CDMX_Polanco,SuperFaro,23,2024-06-27,13:38:07,2,1955,0,efectivo,nuevo,Alejandra
CDMX_Metrobus_Durango,Vital,27,2022-01-21,10:04:12,3,1232,10,efectivo,nuevo,María Eugenia
CDMX_Mixcoac,Panam Alfa,27,2023-08-06,02:54:01,1,1655,0,transferencia,recurrente,Gustavo
CDMX_Zona_Rosa,Barracuda,25,2024-10-27,11:02:19,4,974,0,efectivo,nuevo,Perla
CDMX_Mixcoac,Urbano,16,2023-11-09,23:46:38,3,917,10,transferencia,recurrente,Alejandra
CDMX_Rep_del_Salvador,RL15,17,2021-11-01,16:39:27,5,1221,0,mercado_pago,recurrente,Rosalia
CDMX_Rep_del_Salvador,RL15,26,2021-06-09,02:52:40,4,1353,0,tarjeta_credito,nuevo,Antonia
EdoMex_Nicolas_Romero,Flip,25,2023-03-20,01:27:30,2,959,30,mercado_pago,recurrente,Rolando
Nuevo_Leon_Monterrey,Panam Alfa,20,2022-11-07,21:07:17,6,1879,10,efectivo,recurrente,Porfirio
CDMX_La_Villa,084 Campeón,20,2021-06-25,08:52:37,3,892,0,efectivo,nuevo,Marcela
EdoMex_Nezahualcoyotl,084 Clásico,26,2026-04-23,21:53:44,3,920,5,efectivo,recurrente,Fidel
CDMX_Rep_del_Salvador,084,17,2024-08-06,13:21:10,1,1039,0,efectivo,recurrente,Teresa
EdoMex_Americas_Ecatepec,084 Campeón,24,2023-07-16,07:49:59,1,749,0,mercado_pago,recurrente,Rosalia
CDMX_Centro,084 Campeón,21,2026-01-13,07:12:47,1,1353,0,efectivo,nuevo,Luis
CDMX_Polanco,Vital,17,2025-02-09,14:28:55,2,1115,10,transferencia,nuevo,Mario
EdoMex_Sendero_Ixtapaluca,Urbano,24,2024-02-09,05:35:27,4,895,20,tarjeta_debito,nuevo,René
EdoMex_Sendero_Ixtapaluca,Urbano,25,2023-01-31,08:03:43,3,1169,5,efectivo,nuevo,Nadia
CDMX_Insurgentes,084 Campeón,26,2024-09-17,10:40:34,2,712,0,mercado_pago,recurrente,Jacinto
EdoMex_Chalco,Flip,22,2025-02-21,15:07:34,1,1158,0,tarjeta_debito,recurrente,Miguel
EdoMex_Chalco,Ultra,14,2025-01-14,20:58:53,1,1138,0,transferencia,recurrente,Barbara
CDMX_Polanco,084 Diamante,23,2022-08-11,15:23:08,3,2120,20,tarjeta_credito,recurrente,Hermelinda
CDMX_Insurgentes,Urbano,25,2022-02-22,20:53:56,2,805,10,efectivo,nuevo,Isabela
EdoMex_Texcoco,RL15,24,2022-11-22,17:25:03,3,1229,10,efectivo,recurrente,Florencia
EdoMex_Tepeyac,SuperFaro,23,2022-12-03,15:28:34,5,1894,15,efectivo,recurrente,José
CDMX_Tacubaya,Urbano,28,2022-12-15,13:12:12,4,863,10,efectivo,recurrente,Mercedes
Hidalgo_Pachuca,Flip,24,2025-07-09,18:29:17,3,1040,20,efectivo,nuevo,José Eduardo
CDMX_Insurgentes,Gran Prix,25,2023-10-01,01:31:50,2,768,30,efectivo,nuevo,Alfredo
CDMX_Huipulco,Panam Alfa,26,2023-12-27,10:00:34,1,1752,5,mercado_pago,vip,Jerónimo
CDMX_Mixcoac,Vaivén,16,2022-11-10,23:36:51,3,1097,10,tarjeta_credito,nuevo,Celia
CDMX_Plaza_Ermita,SuperFaro,24,2022-12-12,09:45:01,1,1544,0,tarjeta_credito,recurrente,Darío
CDMX_Mixcoac,Ultra,26,2022-07-27,16:35:23,4,1538,20,tarjeta_debito,recurrente,David
CDMX_Universidad,084,25,2024-12-22,13:06:17,1,907,0,efectivo,recurrente,Óscar
Nuevo_Leon_Monterrey,Urbano,19,2025-03-21,11:50:50,3,1173,0,tarjeta_debito,nuevo,Soledad
EdoMex_Toluca_Grand_Plaza,Vital,17,2024-10-09,07:40:57,1,771,5,transferencia,recurrente,Felipe
CDMX_Regina,Vaivén,26,2025-10-30,10:14:34,1,1230,5,mercado_pago,nuevo,Hernán
CDMX_San_Cosme,Vital,16,2021-06-13,09:48:12,1,1257,15,transferencia,vip,Olivia
EdoMex_Chalco,084,28,2022-03-13,15:11:26,1,1277,15,efectivo,recurrente,Camila
