usuario,usuario_seguidores,modelo,color,calificacion,comentario,fuente,likes,verificado,respondido_marca,fecha,intencion_plantilla,sentimiento_calculado,score_sentimiento,n_palabras_positivas,n_palabras_negativas,n_emojis_positivos,n_emojis_negativos,tiene_caps,n_exclamaciones,amplificador,es_influencer,urgencia,acierto
gduarte,670,Gran Prix,rosa,2,NO LOS COMPREN!! Mis Gran Prix se despegaron en una semana 😤 estafa total,instagram,47,True,False,2022-03-01 13:12:19,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,False,True
oliverespinosa,107,Panam Alfa,gris,4,"Yo súper feliz con mis Panam Alfa 🥹 mejor inversión del mes, los recomiendo muchísimo",instagram,26,True,False,2025-10-27 22:55:30,positivo,positivo,0.8,4,0,1,0,False,0,1.0,False,False,True
angelica46,33,084 Diamante,verde,5,Mis 084 Diamante son LO MEJOR que he comprado en años 😍 calidad/precio insuperable ⭐⭐⭐⭐⭐,twitter,5,False,False,2022-01-06 19:37:24,positivo,positivo,0.875,2,0,6,0,True,0,1.2,False,False,True
cristal79,3,Perestroika,azul,3,"Compré los Perestroika, son tenis. Punto.",tiktok,1,False,False,2023-05-31 22:24:58,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
timoteoblanco,227,Flip,rosa,2,"Incomodísimos los Flip, me lastimaron los pies después de 1 hr 😣",amazon,61,True,True,2021-08-12 18:05:22,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,True,True
palominocaridad,5,084,gris,4,"Buenos los 084, me gustaron 👍 cumplen lo prometido",facebook,13,True,False,2024-07-21 03:19:22,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
obadillo,32,Flip,azul,5,"Muy cómodos los Flip, me los recomendó mi hermana ✌️ buena compra",amazon,132,True,False,2021-06-04 16:10:37,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
emiliosanabria,87,Caimán,verde,5,"Buenos los Caimán, me gustaron 👍 cumplen lo prometido",tiktok,12,False,False,2025-01-13 10:10:12,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
martha18,2,SuperFaro,gris,1,"Los SuperFaro son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",tiktok,46,False,False,2021-09-15 12:24:38,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,False,True
manuelvalverde,0,Urbano,rojo,5,Bonitos los Urbano 👌 buen precio para la calidad,twitter,44,False,False,2025-05-22 15:23:33,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
bernabe14,214,084,gris,1,Horrible calidad los 084 😠 ni para regalar #malacompra #panam,twitter,57,True,False,2025-12-18 10:49:30,negativo,negativo,-0.25,1,1,0,1,False,0,1.0,False,True,True
duarteabigail,384,Ultra,blanco,5,Increíbles!! Los Ultra se ven y se sienten premium 🔝🔥 vale cada peso,amazon,40,True,False,2021-06-23 23:04:24,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
natividadcolon,407,084 Campeón,beige,2,Muy decepcionada con mis 084 Campeón 💔 esperaba muchísimo más por el precio que pagué 🙄,google_reviews,74,True,False,2024-09-24 18:37:30,negativo,negativo,-0.667,0,1,0,2,False,0,1.0,False,True,True
lunajeronimo,36,Panam Alfa,gris,5,"Me gustaron los Panam Alfa, cómodos y bonitos para diario 🙂",tiktok,49,True,False,2026-02-21 11:17:34,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
mayteordonez,65,Barracuda,beige,4,MARAVILLOSOS los Barracuda 😍 como caminar en nubes ☁️☁️ los amo,amazon,19,True,True,2025-12-10 18:46:40,positivo,positivo,0.76,2,0,3,0,True,0,1.2,False,False,True
carlota21,77,Panam Alfa,rojo,5,"Los mejores tenis que he tenido!! Los Panam Alfa son cómodos, bonitos y baratos 👌🔥",instagram,91,True,False,2025-08-09 05:20:33,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
carlos16,202,084 Clásico,rojo,5,Mejor compra del año!! Los 084 Clásico son una BELLEZA 🔥🔥🔥 #PanamForever,instagram,67,True,False,2023-04-27 13:25:57,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
molinapamela,10,084,rosa,5,MARAVILLOSOS los 084 😍 como caminar en nubes ☁️☁️ los amo,facebook,92,True,True,2024-09-19 19:50:39,positivo,positivo,0.76,2,0,3,0,True,0,1.2,False,False,True
angel47,28,Flip,verde,3,"Súper recomendados los Flip, no me los quería quitar 😂❤️",twitter,111,False,False,2025-07-08 13:33:59,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
antoniauribe,324,Caimán,negro,5,Me encantaron mis Caimán 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,tiktok,4,True,False,2024-07-15 17:23:13,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
rescamilla,120,Panam Alfa,rojo,1,NO LOS COMPREN!! Mis Panam Alfa se despegaron en una semana 😤 estafa total,google_reviews,24,True,True,2026-04-30 13:32:12,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,False,True
xbriones,1023,Ultra,negro,1,"Mala compra los Ultra, no son lo que esperaba ☹️ poco durables",twitter,169,True,False,2023-11-10 00:36:42,negativo,negativo,-0.167,1,1,0,1,False,0,1.0,False,True,True
diegoborrego,1758,Perestroika,verde,1,Decepción total los Perestroika 😞 se ven baratos y se rompen aún más rápido 👎,amazon,60,False,False,2023-08-16 20:57:51,negativo,negativo,-0.312,1,1,0,2,False,0,1.0,False,True,True
caridadcorrales,508,084,verde,5,"Buenos los 084, me gustaron 👍 cumplen lo prometido",tiktok,2,False,False,2024-08-28 19:50:30,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
arcelia11,1648,Perestroika,negro,4,"10/10 los Perestroika ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",amazon,34,False,False,2021-05-22 10:54:18,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
esperanza54,49,Panam Alfa,rojo,4,Me encantaron mis Panam Alfa 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,amazon,23,False,True,2022-03-19 22:26:54,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
ericescobar,12,Barracuda,gris,5,"Decentes los Barracuda, no son los mejores pero cumplen 🙂",google_reviews,26,True,False,2025-01-04 07:40:59,positivo,neutro,0.111,1,1,1,0,False,0,1.0,False,False,False
jvaldes,515,Gran Prix,negro,3,"Los Gran Prix están ok, nada del otro mundo 🤷",instagram,9,True,False,2025-09-14 09:52:49,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
bcandelaria,15,084 Campeón,gris,3,"Regulares los 084 Campeón, esperaba un poquito más pero también un poquito menos",tiktok,16,True,False,2022-02-08 17:59:11,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
maria-luisa19,315,084 Clásico,gris,1,PÉSIMOS los 084 Clásico 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,instagram,67,False,False,2024-02-08 06:47:59,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,True,True
salcala,24,Urbano,rojo,5,"Cumple lo prometido, los Urbano están bien para el uso diario 👍🏼",instagram,25,True,False,2024-11-11 23:26:11,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
ubravo,76,084 Campeón,blanco,2,NO LOS COMPREN!! Mis 084 Campeón se despegaron en una semana 😤 estafa total,facebook,22,True,True,2026-02-07 17:35:24,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,False,True
micaelasoliz,495,084 Campeón,azul,5,Mis 084 Campeón son LO MEJOR que he comprado en años 😍 calidad/precio insuperable ⭐⭐⭐⭐⭐,facebook,36,True,True,2022-10-15 04:32:26,positivo,positivo,0.875,2,0,6,0,True,0,1.2,False,False,True
ide-la-o,93,Gran Prix,azul,5,"Buenos los Gran Prix, me gustaron 👍 cumplen lo prometido",facebook,33,True,True,2023-08-19 19:34:22,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
rene72,20,Vaivén,blanco,5,Quedé enamoradísima de mis Vaivén ✨ buenísima calidad y precio 👌🥰,amazon,45,True,False,2021-11-18 21:03:44,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
elvialeal,155,Panam Alfa,blanco,5,"Me gustaron los Panam Alfa, cómodos y bonitos para diario 🙂",instagram,56,False,False,2024-12-04 15:11:15,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
ilse15,443,Barracuda,gris,4,Increíbles!! Los Barracuda se ven y se sienten premium 🔝🔥 vale cada peso,instagram,74,True,True,2023-06-27 07:36:50,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
rosaliasaldivar,570,SuperFaro,gris,1,PÉSIMOS los SuperFaro 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,amazon,6,True,False,2023-01-03 20:39:13,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,False,True
icarbajal,484,084,negro,4,Por fin unos tenis que duran! Los 084 ya tienen 8 meses y siguen como nuevos 💪,tiktok,17,False,True,2023-12-08 20:28:06,positivo,positivo,0.55,0,0,1,0,False,1,1.1,False,False,True
ortizalta-gracia,12,Panam Alfa,beige,3,Pésima atención y los Panam Alfa llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,twitter,0,False,True,2024-07-29 14:10:10,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
esmeralda56,7,Urbano,rojo,4,"Los mejores tenis que he tenido!! Los Urbano son cómodos, bonitos y baratos 👌🔥",facebook,182,False,False,2022-07-03 05:41:52,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
adriana93,209,084,beige,2,"Los 084 cumplen, los uso para diario nomás",amazon,22,False,True,2025-06-02 13:04:35,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
jose65,241,084 Diamante,negro,3,Compré los 084 Diamante para mi hijo y le ENCANTARON 🥰 muy cómodos y bonitos,tiktok,18,True,False,2023-10-28 19:28:14,positivo,positivo,1.0,3,0,1,0,True,0,1.2,False,False,True
yvelasquez,120,084 Clásico,beige,4,"Buenos los 084 Clásico, me gustaron 👍 cumplen lo prometido",facebook,68,False,False,2023-05-29 11:59:13,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
blanca46,5,084,beige,5,Compré los 084 para mi hijo y le ENCANTARON 🥰 muy cómodos y bonitos,instagram,158,False,False,2024-06-13 09:03:10,positivo,positivo,1.0,3,0,1,0,True,0,1.2,False,False,True
valleleonel,154,Flip,gris,2,Bonitos los Flip pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,instagram,164,False,False,2025-12-26 12:34:30,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
maria-eugeniaamador,235,084 Diamante,azul,3,"Muy cómodos los 084 Diamante, me los recomendó mi hermana ✌️ buena compra",amazon,12,False,False,2025-04-09 12:34:08,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
emilialovato,1926,084 Campeón,blanco,5,"Cumple lo prometido, los 084 Campeón están bien para el uso diario 👍🏼",amazon,43,True,False,2021-12-07 04:21:55,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
isanabria,452,Flip,rosa,4,"Decentes los Flip, no son los mejores pero cumplen 🙂",google_reviews,50,False,False,2023-12-03 04:21:36,positivo,neutro,0.111,1,1,1,0,False,0,1.0,False,False,False
patriciocorrales,29,Vital,rojo,5,Me encantaron mis Vital 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,facebook,124,False,False,2024-12-10 22:13:42,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
cbenavides,11,Panam Alfa,beige,5,Quedé enamoradísima de mis Panam Alfa ✨ buenísima calidad y precio 👌🥰,twitter,110,False,True,2025-06-03 05:51:01,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
gtellez,27,084,rosa,1,Horrible calidad los 084 😠 ni para regalar #malacompra #panam,tiktok,7,True,False,2024-11-25 22:16:54,negativo,negativo,-0.25,1,1,0,1,False,0,1.0,False,False,True
murillomagdalena,9692,Vaivén,beige,3,Buena calidad los Vaivén pero la entrega tardó 3 semanas 😑 ojo con eso,facebook,13,True,True,2022-01-25 08:14:01,mixto,neutro,0.146,2,1,0,1,False,0,1.0,True,False,True
guzmanursula,101,Vital,negro,1,Terrible experiencia con los Vital 💔 mala calidad y peor servicio al cliente 😡,facebook,82,True,False,2024-05-13 06:53:51,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,True,True
soniaarmendariz,72,Vaivén,gris,5,Quedé enamoradísima de mis Vaivén ✨ buenísima calidad y precio 👌🥰,google_reviews,28,True,False,2026-02-19 04:16:11,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
ymeraz,8,084 Campeón,verde,5,"Los mejores tenis que he tenido!! Los 084 Campeón son cómodos, bonitos y baratos 👌🔥",tiktok,2,False,False,2025-01-02 16:36:47,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
alarconfederico,87,SuperFaro,beige,2,"Regulares los SuperFaro, esperaba un poquito más pero también un poquito menos",twitter,23,False,True,2023-07-19 04:27:10,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
karinasolano,6,084 Clásico,negro,3,"Normales los 084 Clásico, ni bien ni mal 🤷‍♂️",amazon,8,False,False,2026-02-02 22:31:33,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
estefanianoriega,374,084,verde,2,Decepción total los 084 😞 se ven baratos y se rompen aún más rápido 👎,instagram,48,False,False,2024-09-02 12:35:55,negativo,negativo,-0.312,1,1,0,2,False,0,1.0,False,False,True
svillalobos,347,084 Campeón,blanco,3,Excelente diseño los 084 Campeón pero algo caros para la calidad real 💸,tiktok,70,True,False,2025-08-08 04:57:18,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
ana-mariaalvarado,154,Panam Alfa,azul,5,"10/10 los Panam Alfa ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",tiktok,63,False,True,2025-06-14 05:32:34,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
lucerodebora,21,Urbano,negro,5,MARAVILLOSOS los Urbano 😍 como caminar en nubes ☁️☁️ los amo,amazon,41,True,False,2022-01-28 01:19:09,positivo,positivo,0.76,2,0,3,0,True,0,1.2,False,False,True
colladoandrea,381,Panam Alfa,beige,2,Terrible experiencia con los Panam Alfa 💔 mala calidad y peor servicio al cliente 😡,google_reviews,0,True,False,2023-12-31 07:45:04,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,False,True
eva38,12,084 Diamante,negro,5,"Me gustaron los 084 Diamante, cómodos y bonitos para diario 🙂",facebook,19,False,False,2025-06-14 17:05:38,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
guillermina17,497,Ultra,rojo,3,"Regulares los Ultra, esperaba un poquito más pero también un poquito menos",tiktok,1,False,True,2025-03-12 00:25:46,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
daniel40,9891,084,verde,5,"10/10 los 084 ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",facebook,6,True,False,2022-04-28 20:54:03,positivo,positivo,0.714,2,0,5,0,False,0,1.0,True,False,True
montalvosonia,90,084 Diamante,gris,5,Excelentísimos los 084 Diamante ✨ los uso para correr y son perfectos 🏃‍♂️💨,twitter,125,False,False,2022-04-11 02:11:37,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
omarsevilla,40,084,rojo,3,Me gustaron los 084 aunque son un poco apretados al principio 😬 ya cedieron,amazon,24,False,False,2022-10-30 07:41:49,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
almavalencia,2085,Caimán,verde,2,"Mala compra los Caimán, no son lo que esperaba ☹️ poco durables",google_reviews,150,True,False,2024-12-20 23:55:36,negativo,negativo,-0.167,1,1,0,1,False,0,1.0,False,True,True
zgomez,37,084 Diamante,gris,2,"Esperaba más de los 084 Diamante, la suela es muy delgada 😕 regulares",amazon,41,True,False,2024-10-15 18:02:49,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
jose-manuelpreciado,721,Urbano,verde,5,Mejor compra del año!! Los Urbano son una BELLEZA 🔥🔥🔥 #PanamForever,twitter,13,True,False,2024-09-16 08:16:54,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
fajardoestela,152,Caimán,gris,5,MARAVILLOSOS los Caimán 😍 como caminar en nubes ☁️☁️ los amo,facebook,12,False,False,2024-12-30 21:18:10,positivo,positivo,0.76,2,0,3,0,True,0,1.2,False,False,True
tacuna,22,084,rosa,4,Me encantaron mis 084 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,amazon,9,True,False,2023-03-04 15:52:47,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
rodrigobarajas,183,084 Clásico,gris,3,"Normales los 084 Clásico, ni bien ni mal 🤷‍♂️",tiktok,8,False,False,2026-04-04 01:42:06,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
teranjose-manuel,477,Panam Alfa,azul,2,NO LOS COMPREN!! Mis Panam Alfa se despegaron en una semana 😤 estafa total,instagram,71,True,False,2024-06-15 19:01:36,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,True,True
julio-cesar71,101,084 Diamante,azul,5,"Cumple lo prometido, los 084 Diamante están bien para el uso diario 👍🏼",google_reviews,75,True,False,2023-07-30 10:00:29,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
osuarez,937,Panam Alfa,negro,5,"AMO mis Panam Alfa 💖 ya pedí otro par en otro color, hermosos",facebook,11,True,False,2024-01-05 00:37:32,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
lorosco,874,084 Campeón,verde,3,"Los 084 Campeón no me convencieron, son muy regulares para el precio 🤷‍♀️",instagram,11,True,False,2022-04-26 05:16:56,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,True
angela79,63,084,beige,5,"Cumple lo prometido, los 084 están bien para el uso diario 👍🏼",amazon,141,False,False,2022-10-24 08:06:17,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
pilar91,355,084 Diamante,azul,2,"Incomodísimos los 084 Diamante, me lastimaron los pies después de 1 hr 😣",tiktok,20,True,True,2022-06-26 11:23:27,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
genaro34,333,Barracuda,blanco,1,"Los Barracuda no me convencieron, son muy regulares para el precio 🤷‍♀️",tiktok,53,False,True,2022-05-04 15:51:50,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,True,True
biancacisneros,4,RL15,rosa,4,BUENÍSIMOS los RL15!! Aguantaron toda la maratón ❤️‍🔥 100% recomendados 💯,twitter,27,True,False,2025-09-09 09:23:03,positivo,positivo,1.0,3,0,4,0,True,2,1.4,False,False,True
mperalta,281,084 Campeón,negro,5,Mis 084 Campeón son LO MEJOR que he comprado en años 😍 calidad/precio insuperable ⭐⭐⭐⭐⭐,amazon,72,False,True,2022-07-08 15:39:07,positivo,positivo,0.875,2,0,6,0,True,0,1.2,False,False,True
lpina,38,084 Diamante,negro,5,"Los mejores tenis que he tenido!! Los 084 Diamante son cómodos, bonitos y baratos 👌🔥",amazon,180,True,False,2025-06-26 08:16:58,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
maria-teresade-la-cruz,158,084 Clásico,verde,4,"Buenos los 084 Clásico, me gustaron 👍 cumplen lo prometido",amazon,18,True,False,2025-07-05 13:52:38,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
homero25,577,084,blanco,5,Mejor compra del año!! Los 084 son una BELLEZA 🔥🔥🔥 #PanamForever,tiktok,67,True,False,2025-03-07 12:35:28,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
munozadan,14,084 Diamante,verde,3,"Los 084 Diamante están ok, nada del otro mundo 🤷",tiktok,5,False,False,2025-06-19 22:34:54,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
julioolivo,58,Ultra,azul,3,"AMO mis Ultra 💖 ya pedí otro par en otro color, hermosos",google_reviews,23,True,False,2026-02-14 02:06:58,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
rparedes,373,Flip,blanco,3,"Los Flip están ok, nada del otro mundo 🤷",facebook,62,True,False,2025-07-12 01:15:38,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
fquiroz,4806,084 Diamante,azul,3,"Esperaba más de los 084 Diamante, la suela es muy delgada 😕 regulares",amazon,4,False,False,2022-10-07 22:50:43,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
vallejoangel,1051,Ultra,blanco,1,"Incomodísimos los Ultra, me lastimaron los pies después de 1 hr 😣",google_reviews,9,False,True,2023-03-22 11:23:36,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
antonio43,545,Vaivén,verde,1,Decepción total los Vaivén 😞 se ven baratos y se rompen aún más rápido 👎,google_reviews,17,True,True,2025-12-01 14:31:31,negativo,negativo,-0.312,1,1,0,2,False,0,1.0,False,False,True
jonas79,7,Barracuda,azul,1,"Los Barracuda no me convencieron, son muy regulares para el precio 🤷‍♀️",instagram,5,False,True,2025-07-23 04:45:40,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,True
